,key,pos,neg
53327,ICAM3,CLEC4M,EFNA4
53328,ICAM3,CLEC4M,INSL5
53329,ICAM3,CLEC4M,CNTN2
53330,ICAM3,CLEC4M,CCK
53331,ICAM3,CLEC4M,ZG16B
53332,ICAM3,CLEC4M,ADAM12
53333,ICAM3,CLEC4M,ANGPTL3
53334,ICAM3,CLEC4M,NPNT
53335,ICAM3,CLEC4M,APOB
53336,ICAM3,CLEC4M,FSHB
53337,ICAM3,CLEC4M,AGT
53338,ICAM3,CLEC4M,CTHRC1
53339,ICAM3,CLEC4M,CCL23
53340,ICAM3,CLEC4M,LYPD3
53341,ICAM3,CLEC4M,CDH1
53342,ICAM3,CLEC4M,ECM1
53343,ICAM3,CLEC4M,IL8
53344,ICAM3,CLEC4M,CGN
53345,ICAM3,CLEC4M,APLN
53346,ICAM3,CLEC4M,IL10
53347,ICAM3,CLEC4M,IL11
53348,ICAM3,CLEC4M,JAG1
53349,ICAM3,CLEC4M,IL4
53350,ICAM3,CLEC4M,AVP
53351,ICAM3,CLEC4M,HRAS
53352,ICAM3,CLEC4M,DKK2
53353,ICAM3,CLEC4M,SPP1
53354,ICAM3,CLEC4M,LAMA5
53355,ICAM3,CLEC4M,CORT
53356,ICAM3,CLEC4M,CXCL11
53357,ICAM3,CLEC4M,GPC3
53358,ICAM3,CLEC4M,CCL5
53359,ICAM3,CLEC4M,GDNF
53360,ICAM3,CLEC4M,CD70
53361,ICAM3,CLEC4M,MMP7
53362,ICAM3,CLEC4M,IL36A
53363,ICAM3,CLEC4M,LGALS3BP
53364,ICAM3,CLEC4M,ADAM2
53365,ICAM3,CLEC4M,PGF
53366,ICAM3,CLEC4M,PON2
53367,ICAM3,CLEC4M,FBN1
53368,ICAM3,CLEC4M,HDC
53369,ICAM3,CLEC4M,IL9
53370,ICAM3,CLEC4M,AANAT
53371,ICAM3,CLEC4M,GIP
53372,ICAM3,CLEC4M,IFNA6
53373,ICAM3,CLEC4M,IL22
53374,ICAM3,CLEC4M,HMGB1
53375,ICAM3,CLEC4M,SAA1
53376,ICAM3,CLEC4M,CD36
53377,ICAM3,CLEC4M,SELPLG
53378,ICAM3,CLEC4M,ANXA1
53379,ICAM3,CLEC4M,S100A8
53380,ICAM3,CLEC4M,ICAM1
53381,ICAM3,CLEC4M,SERPING1
53382,ICAM3,CLEC4M,LRP1B
53383,ICAM3,CLEC4M,ADCYAP1
53384,ICAM3,CLEC4M,RLN2
53385,ICAM3,CLEC4M,POMC
53386,ICAM3,CLEC4M,PNOC
53387,ICAM3,CLEC4M,KLRB1
53388,ICAM3,CLEC4M,LIF
53389,ICAM3,CLEC4M,NECTIN3
53390,ICAM3,CLEC4M,WNT5A
53391,ICAM3,CLEC4M,NTNG2
53392,ICAM3,CLEC4M,IL36G
53393,ICAM3,CLEC4M,ITGB3BP
53394,ICAM3,CLEC4M,FST
53395,ICAM3,CLEC4M,WNT2
53396,ICAM3,CLEC4M,IAPP
53397,ICAM3,CLEC4M,BTC
53398,ICAM3,CLEC4M,EFNB3
53399,ICAM3,CLEC4M,COL1A2
53400,ICAM3,CLEC4M,GHRL
53401,ICAM3,CLEC4M,CP
53402,ICAM3,CLEC4M,COL6A1
53403,ICAM3,CLEC4M,TNFSF12
53404,ICAM3,CLEC4M,CD1D
53405,ICAM3,CLEC4M,LAMA1
53406,ICAM3,CLEC4M,QRFP
53407,ICAM3,CLEC4M,TNFSF9
53408,ICAM3,CLEC4M,NTN1
53409,ICAM3,CLEC4M,TNFSF8
53410,ICAM3,CLEC4M,NPY
53411,ICAM3,CLEC4M,BGN
53412,ICAM3,CLEC4M,CCL16
53413,ICAM3,CLEC4M,HSP90B1
53414,ICAM3,CLEC4M,COL4A2
53415,ICAM3,CLEC4M,NLGN2
53416,ICAM3,CLEC4M,EBI3
53417,ICAM3,CLEC4M,FGF23
53418,ICAM3,CLEC4M,IL17A
53419,ICAM3,CLEC4M,F10
53420,ICAM3,CLEC4M,ADAM15
53421,ICAM3,CLEC4M,PTHLH
53422,ICAM3,CLEC4M,WNT1
53423,ICAM3,CLEC4M,IL12A
53424,ICAM3,CLEC4M,CEACAM5
53425,ICAM3,CLEC4M,CCL11
53426,ICAM3,CLEC4M,FGF19
53427,ICAM3,CLEC4M,RSPO2
53428,ICAM3,CLEC4M,EDA
53429,ICAM3,CLEC4M,KNG1
53430,ICAM3,CLEC4M,GPI
53431,ICAM3,CLEC4M,COL2A1
53432,ICAM3,CLEC4M,C4A
53433,ICAM3,CLEC4M,RPS27A
53434,ICAM3,CLEC4M,TCN2
53435,ICAM3,CLEC4M,LTBP3
53436,ICAM3,CLEC4M,GZMB
53437,ICAM3,CLEC4M,GNB3
53438,ICAM3,CLEC4M,INHA
53439,ICAM3,CLEC4M,COL18A1
53440,ICAM3,CLEC4M,IGFBP4
53441,ICAM3,CLEC4M,NGF
53442,ICAM3,CLEC4M,LRPAP1
53443,ICAM3,CLEC4M,TNF
53444,ICAM3,CLEC4M,RSPO1
53445,ICAM3,CLEC4M,HLA-A
53446,ICAM3,CLEC4M,SLIT1
53447,ICAM3,CLEC4M,PTN
53448,ICAM3,CLEC4M,CLEC3A
53449,ICAM3,CLEC4M,SEMA6D
53450,ICAM3,CLEC4M,CXCL12
53451,ICAM3,CLEC4M,SST
53452,ICAM3,CLEC4M,XCL1
53453,ICAM3,CLEC4M,BCAN
53454,ICAM3,CLEC4M,NCAN
53455,ICAM3,CLEC4M,IFNB1
53456,ICAM3,CLEC4M,GAST
53457,ICAM3,CLEC4M,LTB
53458,ICAM3,CLEC4M,FLT3LG
53459,ICAM3,CLEC4M,HLA-G
53460,ICAM3,CLEC4M,CLCF1
53461,ICAM3,CLEC4M,IGF1
53462,ICAM3,CLEC4M,MATN1
53463,ICAM3,CLEC4M,SFTPD
53464,ICAM3,CLEC4M,VCAM1
53465,ICAM3,CLEC4M,HLA-C
53466,ICAM3,CLEC4M,CHAD
53467,ICAM3,CLEC4M,INSL3
53468,ICAM3,CLEC4M,EDN1
53469,ICAM3,CLEC4M,DKK1
53470,ICAM3,CLEC4M,TGFB2
53471,ICAM3,CLEC4M,CAMP
53472,ICAM3,CLEC4M,UTS2B
53473,ICAM3,CLEC4M,IRAK4
53474,ICAM3,CLEC4M,ANOS1
53475,ICAM3,CLEC4M,INHBC
53476,ICAM3,CLEC4M,CD34
53477,ICAM3,CLEC4M,CALCA
53478,ICAM3,CLEC4M,GDF10
53479,ICAM3,CLEC4M,LIPH
53480,ICAM3,CLEC4M,CXCL16
53481,ICAM3,CLEC4M,IL15
53482,ICAM3,CLEC4M,IL21
53483,ICAM3,CLEC4M,COL3A1
53484,ICAM3,CLEC4M,NTN3
53485,ICAM3,CLEC4M,PVR
53486,ICAM3,CLEC4M,HRG
53487,ICAM3,CLEC4M,TPH1
53488,ICAM3,CLEC4M,KITLG
53489,ICAM3,CLEC4M,CX3CL1
53490,ICAM3,CLEC4M,PDCD1LG2
53491,ICAM3,CLEC4M,ADM2
53492,ICAM3,CLEC4M,IL1B
53493,ICAM3,CLEC4M,MADCAM1
53494,ICAM3,CLEC4M,WNT11
53495,ICAM3,CLEC4M,CCL15
53496,ICAM3,CLEC4M,TNC
53497,ICAM3,CLEC4M,RELN
53498,ICAM3,CLEC4M,EFNA1
53499,ICAM3,CLEC4M,C1QTNF5
53500,ICAM3,CLEC4M,IFNA10
53501,ICAM3,CLEC4M,IL3
53502,ICAM3,CLEC4M,FGF12
53503,ICAM3,CLEC4M,CD40LG
53504,ICAM3,CLEC4M,HSPG2
53505,ICAM3,CLEC4M,TGM2
53506,ICAM3,CLEC4M,CCL18
53507,ICAM3,CLEC4M,KRTAP4-12
53508,ICAM3,CLEC4M,ADAM10
53509,ICAM3,CLEC4M,EFNA5
53510,ICAM3,CLEC4M,EFEMP2
53511,ICAM3,CLEC4M,IFNL1
53512,ICAM3,CLEC4M,PRSS23
53513,ICAM3,CLEC4M,CXCL13
53514,ICAM3,CLEC4M,APP
53515,ICAM3,CLEC4M,CCL21
53516,ICAM3,CLEC4M,F2
53517,ICAM3,CLEC4M,ICAM2
53518,ICAM3,CLEC4M,WNT3A
53519,ICAM3,CLEC4M,LPL
53520,ICAM3,CLEC4M,LAMB3
53521,ICAM3,CLEC4M,LY86
53522,ICAM3,CLEC4M,PF4
53523,ICAM3,CLEC4M,CD99
53524,ICAM3,CLEC4M,SEMA5A
53525,ICAM3,CLEC4M,SHBG
53526,ICAM3,CLEC4M,VEGFA
53527,ICAM3,CLEC4M,CEACAM6
53528,ICAM3,CLEC4M,CCL20
53529,ICAM3,CLEC4M,PPY
53530,ICAM3,CLEC4M,PENK
53531,ICAM3,CLEC4M,CRH
53532,ICAM3,CLEC4M,EDN3
53533,ICAM3,CLEC4M,NPB
53534,ICAM3,CLEC4M,FGF20
53535,ICAM3,CLEC4M,PDGFB
53536,ICAM3,CLEC4M,IL19
53537,ICAM3,CLEC4M,TAC1
53538,ICAM3,CLEC4M,OLFM2
53539,ICAM3,CLEC4M,NUCB2
53540,ICAM3,CLEC4M,NMS
53541,ICAM3,CLEC4M,HGF
53542,ICAM3,CLEC4M,FGF11
53543,ICAM3,CLEC4M,PTH2
53544,ICAM3,CLEC4M,B2M
53545,ICAM3,CLEC4M,SFRP1
53546,ICAM3,CLEC4M,HP
53547,ICAM3,CLEC4M,HCRT
53548,ICAM3,CLEC4M,CFC1
53549,ICAM3,CLEC4M,TF
53550,ICAM3,CLEC4M,TGFB1
53551,ICAM3,CLEC4M,PSAP
53552,ICAM3,CLEC4M,IL12B
53553,ICAM3,CLEC4M,EDN2
53554,ICAM3,CLEC4M,FGF13
53555,ICAM3,CLEC4M,TNFSF13
53556,ICAM3,CLEC4M,ADAM9
53557,ICAM3,CLEC4M,IL2
53558,ICAM3,CLEC4M,GAS6
53559,ICAM3,CLEC4M,PIP
53560,ICAM3,CLEC4M,PAPLN
53561,ICAM3,CLEC4M,GALP
53562,ICAM3,CLEC4M,CALM3
53563,ICAM3,CLEC4M,EXOC3-AS1
53564,ICAM3,CLEC4M,COL4A1
53565,ICAM3,CLEC4M,PROK2
53566,ICAM3,CLEC4M,TNFSF15
53567,ICAM3,CLEC4M,MIA
53568,ICAM3,CLEC4M,IL16
53569,ICAM3,CLEC4M,IL5
53570,ICAM3,CLEC4M,MYOC
53571,ICAM3,CLEC4M,FASLG
53572,ICAM3,CLEC4M,C4BPA
53573,ICAM3,CLEC4M,CCL13
53574,ICAM3,CLEC4M,COL5A1
53575,ICAM3,CLEC4M,FGA
53576,ICAM3,CLEC4M,CRP
53577,ICAM3,CLEC4M,SEMA4C
53578,ICAM3,CLEC4M,CXCL10
53579,ICAM3,CLEC4M,GUCA2B
53580,ICAM3,CLEC4M,CELA3B
53581,ICAM3,CLEC4M,DLL1
53582,ICAM3,CLEC4M,BMP15
53583,ICAM3,CLEC4M,IL23A
53584,ICAM3,CLEC4M,HLA-E
53585,ICAM3,CLEC4M,RSPO3
53586,ICAM3,CLEC4M,BST2
53587,ICAM3,CLEC4M,IFNL2
53588,ICAM3,CLEC4M,DLK2
53589,ICAM3,CLEC4M,RLN1
53590,ICAM3,CLEC4M,CSF2
53591,ICAM3,CLEC4M,TIM-1
53592,ICAM3,CLEC4M,ADAM17
53593,ICAM3,CLEC4M,C1QTNF1
53594,ICAM3,CLEC4M,IL1A
53595,ICAM3,CLEC4M,NTS
53596,ICAM3,CLEC4M,BMP10
53597,ICAM3,CLEC4M,WNT3
53598,ICAM3,CLEC4M,CXCL1
53599,ICAM3,CLEC4M,KISS1
53600,ICAM3,CLEC4M,DSC1
53601,ICAM3,CLEC4M,SEMA6A
53602,ICAM3,CLEC4M,CGA
53603,ICAM3,CLEC4M,NECTIN2
53604,ICAM3,CLEC4M,NPVF
53605,ICAM3,CLEC4M,ADAM28
53606,ICAM3,CLEC4M,CNTF
53607,ICAM3,CLEC4M,GNAI2
53608,ICAM3,CLEC4M,EFNA2
53609,ICAM3,CLEC4M,BMP2
53610,ICAM3,CLEC4M,MLLT4
53611,ICAM3,CLEC4M,RLN3
53612,ICAM3,CLEC4M,EGF
53613,ICAM3,CLEC4M,NPW
53614,ICAM3,CLEC4M,FGF2
53615,ICAM3,CLEC4M,IL18
53616,ICAM3,CLEC4M,HSP90AA1
53617,ICAM3,CLEC4M,CD80
53618,ICAM3,CLEC4M,SOST
53619,ICAM3,CLEC4M,ADM
53620,ICAM3,CLEC4M,FGF10
53621,ICAM3,CLEC4M,DSC2
53622,ICAM3,CLEC4M,TNFSF14
53623,ICAM3,CLEC4M,ALOX5AP
53624,ICAM3,CLEC4M,IL17F
53625,ICAM3,CLEC4M,PLG
53626,ICAM3,CLEC4M,CCL2
53627,ICAM3,CLEC4M,BST1
53628,ICAM3,CLEC4M,BDNF
53629,IFNA10,IFNAR1,IL20
53630,IFNA10,IFNAR1,NTF4
53631,IFNA10,IFNAR1,NPPA
53632,IFNA10,IFNAR1,APOC3
53633,IFNA10,IFNAR1,C5
53634,IFNA10,IFNAR1,GSTP1
53635,IFNA10,IFNAR1,FN1
53636,IFNA10,IFNAR1,LGALS1
53637,IFNA10,IFNAR1,COL1A1
53638,IFNA10,IFNAR1,VEGFC
53639,IFNA10,IFNAR1,SEMA4B
53640,IFNA10,IFNAR1,AGRP
53641,IFNA10,IFNAR1,LY6G5C
53642,IFNA10,IFNAR1,PTGS2
53643,IFNA10,IFNAR1,AREG
53644,IFNA10,IFNAR1,LAMA2
53645,IFNA10,IFNAR1,IL1F10
53646,IFNA10,IFNAR1,SLIT2
53647,IFNA10,IFNAR1,DLL4
53648,IFNA10,IFNAR1,BMP4
53649,IFNA10,IFNAR1,PTDSS1
53650,IFNA10,IFNAR1,PROK1
53651,IFNA10,IFNAR1,SEMA4A
53652,IFNA10,IFNAR1,NCAM1
53653,IFNA10,IFNAR1,IGFL1
53654,IFNA10,IFNAR1,CSF1
53655,IFNA10,IFNAR1,SCT
53656,IFNA10,IFNAR1,LILRB4
53657,IFNA10,IFNAR1,L1CAM
53658,IFNA10,IFNAR1,PROS1
53659,IFNA10,IFNAR1,DUSP18
53660,IFNA10,IFNAR1,IL31
53661,IFNA10,IFNAR1,SHP1
53662,IFNA10,IFNAR1,CCL17
53663,IFNA10,IFNAR1,NID2
53664,IFNA10,IFNAR1,GCG
53665,IFNA10,IFNAR1,NPFF
53666,IFNA10,IFNAR1,NMU
53667,IFNA10,IFNAR1,IFNA14
53668,IFNA10,IFNAR1,CXCL2
53669,IFNA10,IFNAR1,APOC1
53670,IFNA10,IFNAR1,PIK3CD-AS1
53671,IFNA10,IFNAR1,C3
53672,IFNA10,IFNAR1,FGF1
53673,IFNA10,IFNAR1,CCL25
53674,IFNA10,IFNAR1,CD22
53675,IFNA10,IFNAR1,F11
53676,IFNA10,IFNAR1,NTF3
53677,IFNA10,IFNAR1,SPINK1
53678,IFNA10,IFNAR1,CCL19
53679,IFNA10,IFNAR1,MST1
53680,IFNA10,IFNAR1,PDGFC
53681,IFNA10,IFNAR1,PLAU
53682,IFNA10,IFNAR1,HLA-F
53683,IFNA10,IFNAR1,GNAS
53684,IFNA10,IFNAR1,SERPINA7
53685,IFNA10,IFNAR1,HBEGF
53686,IFNA10,IFNAR1,TAC4
53687,IFNA10,IFNAR1,NLGN3
53688,IFNA10,IFNAR1,TNFSF10
53689,IFNA10,IFNAR1,RARRES2
53690,IFNA10,IFNAR1,CTGF
53691,IFNA10,IFNAR1,ANGPT2
53692,IFNA10,IFNAR1,SHANK1
53693,IFNA10,IFNAR1,CSF3
53694,IFNA10,IFNAR1,EFNA3
53695,IFNA10,IFNAR1,FARP2
53696,IFNA10,IFNAR1,CCL14
53697,IFNA10,IFNAR1,FGF4
53698,IFNA10,IFNAR1,GDF1
53699,IFNA10,IFNAR1,LAMB2
53700,IFNA10,IFNAR1,REN
53701,IFNA10,IFNAR1,LTA
53702,IFNA10,IFNAR1,INHBB
53703,IFNA10,IFNAR1,NTNG1
53704,IFNA10,IFNAR1,GDF9
53705,IFNA10,IFNAR1,CD55
53706,IFNA10,IFNAR1,NPS
53707,IFNA10,IFNAR1,GDF5
53708,IFNA10,IFNAR1,PSEN1
53709,IFNA10,IFNAR1,HEBP1
53710,IFNA10,IFNAR1,INHBA
53711,IFNA10,IFNAR1,ANGPT1
53712,IFNA10,IFNAR1,SPINT1
53713,IFNA10,IFNAR1,NRTN
53714,IFNA10,IFNAR1,CLEC2B
53715,IFNA10,IFNAR1,DHH
53716,IFNA10,IFNAR1,CLEC2A
53717,IFNA10,IFNAR1,AGRN
53718,IFNA10,IFNAR1,OXT
53719,IFNA10,IFNAR1,LTF
53720,IFNA10,IFNAR1,BMP7
53721,IFNA10,IFNAR1,HSPA1A
53722,IFNA10,IFNAR1,ICAM3
53723,IFNA10,IFNAR1,NLGN1
53724,IFNA10,IFNAR1,ITIH2
53725,IFNA10,IFNAR1,NDP
53726,IFNA10,IFNAR1,THBS1
53727,IFNA10,IFNAR1,NID1
53728,IFNA10,IFNAR1,CALCB
53729,IFNA10,IFNAR1,SHH
53730,IFNA10,IFNAR1,BTLA
53731,IFNA10,IFNAR1,MDK
53732,IFNA10,IFNAR1,OSM
53733,IFNA10,IFNAR1,SEMA3A
53734,IFNA10,IFNAR1,PYY
53735,IFNA10,IFNAR1,PECAM1
53736,IFNA10,IFNAR1,HAS2
53737,IFNA10,IFNAR1,ARTN
53738,IFNA10,IFNAR1,CALM1
53739,IFNA10,IFNAR1,C4B
53740,IFNA10,IFNAR1,CD5L
53741,IFNA10,IFNAR1,CALM2
53742,IFNA10,IFNAR1,WNT7A
53743,IFNA10,IFNAR1,EFNB1
53744,IFNA10,IFNAR1,GDF2
53745,IFNA10,IFNAR1,ACTR2
53746,IFNA10,IFNAR1,OMG
53747,IFNA10,IFNAR1,CALR
53748,IFNA10,IFNAR1,PDYN
53749,IFNA10,IFNAR1,CD52
53750,IFNA10,IFNAR1,SEMA3C
53751,IFNA10,IFNAR1,ARF1
53752,IFNA10,IFNAR1,DCN
53753,IFNA10,IFNAR1,PDGFA
53754,IFNA10,IFNAR1,GHRH
53755,IFNA10,IFNAR1,APOE
53756,IFNA10,IFNAR1,NPPC
53757,IFNA10,IFNAR1,GUCA2A
53758,IFNA10,IFNAR1,F8
53759,IFNA10,IFNAR1,CD14
53760,IFNA10,IFNAR1,ICAM4
53761,IFNA10,IFNAR1,SEMA4D
53762,IFNA10,IFNAR1,NTN4
53763,IFNA10,IFNAR1,EFNB2
53764,IFNA10,IFNAR1,EFNA4
53765,IFNA10,IFNAR1,INSL5
53766,IFNA10,IFNAR1,CNTN2
53767,IFNA10,IFNAR1,CCK
53768,IFNA10,IFNAR1,ZG16B
53769,IFNA10,IFNAR1,ADAM12
53770,IFNA10,IFNAR1,ANGPTL3
53771,IFNA10,IFNAR1,NPNT
53772,IFNA10,IFNAR1,APOB
53773,IFNA10,IFNAR1,FSHB
53774,IFNA10,IFNAR1,AGT
53775,IFNA10,IFNAR1,CTHRC1
53776,IFNA10,IFNAR1,CCL23
53777,IFNA10,IFNAR1,LYPD3
53778,IFNA10,IFNAR1,CDH1
53779,IFNA10,IFNAR1,ECM1
53780,IFNA10,IFNAR1,IL8
53781,IFNA10,IFNAR1,CGN
53782,IFNA10,IFNAR1,APLN
53783,IFNA10,IFNAR1,IL10
53784,IFNA10,IFNAR1,IL11
53785,IFNA10,IFNAR1,JAG1
53786,IFNA10,IFNAR1,IL4
53787,IFNA10,IFNAR1,AVP
53788,IFNA10,IFNAR1,HRAS
53789,IFNA10,IFNAR1,DKK2
53790,IFNA10,IFNAR1,SPP1
53791,IFNA10,IFNAR1,LAMA5
53792,IFNA10,IFNAR1,CORT
53793,IFNA10,IFNAR1,CXCL11
53794,IFNA10,IFNAR1,GPC3
53795,IFNA10,IFNAR1,CCL5
53796,IFNA10,IFNAR1,GDNF
53797,IFNA10,IFNAR1,CD70
53798,IFNA10,IFNAR1,MMP7
53799,IFNA10,IFNAR1,IL36A
53800,IFNA10,IFNAR1,LGALS3BP
53801,IFNA10,IFNAR1,ADAM2
53802,IFNA10,IFNAR1,PGF
53803,IFNA10,IFNAR1,PON2
53804,IFNA10,IFNAR1,FBN1
53805,IFNA10,IFNAR1,HDC
53806,IFNA10,IFNAR1,IL9
53807,IFNA10,IFNAR1,AANAT
53808,IFNA10,IFNAR1,GIP
53809,IFNA10,IFNAR1,IFNA6
53810,IFNA10,IFNAR1,IL22
53811,IFNA10,IFNAR1,HMGB1
53812,IFNA10,IFNAR1,SAA1
53813,IFNA10,IFNAR1,CD36
53814,IFNA10,IFNAR1,SELPLG
53815,IFNA10,IFNAR1,ANXA1
53816,IFNA10,IFNAR1,S100A8
53817,IFNA10,IFNAR1,ICAM1
53818,IFNA10,IFNAR1,SERPING1
53819,IFNA10,IFNAR1,LRP1B
53820,IFNA10,IFNAR1,ADCYAP1
53821,IFNA10,IFNAR1,RLN2
53822,IFNA10,IFNAR1,POMC
53823,IFNA10,IFNAR1,PNOC
53824,IFNA10,IFNAR1,KLRB1
53825,IFNA10,IFNAR1,LIF
53826,IFNA10,IFNAR1,NECTIN3
53827,IFNA10,IFNAR1,WNT5A
53828,IFNA10,IFNAR1,NTNG2
53829,IFNA10,IFNAR1,IL36G
53830,IFNA10,IFNAR1,ITGB3BP
53831,IFNA10,IFNAR1,FST
53832,IFNA10,IFNAR1,WNT2
53833,IFNA10,IFNAR1,IAPP
53834,IFNA10,IFNAR1,BTC
53835,IFNA10,IFNAR1,EFNB3
53836,IFNA10,IFNAR1,COL1A2
53837,IFNA10,IFNAR1,GHRL
53838,IFNA10,IFNAR1,CP
53839,IFNA10,IFNAR1,COL6A1
53840,IFNA10,IFNAR1,TNFSF12
53841,IFNA10,IFNAR1,CD1D
53842,IFNA10,IFNAR1,LAMA1
53843,IFNA10,IFNAR1,QRFP
53844,IFNA10,IFNAR1,TNFSF9
53845,IFNA10,IFNAR1,NTN1
53846,IFNA10,IFNAR1,TNFSF8
53847,IFNA10,IFNAR1,NPY
53848,IFNA10,IFNAR1,BGN
53849,IFNA10,IFNAR1,CCL16
53850,IFNA10,IFNAR1,HSP90B1
53851,IFNA10,IFNAR1,COL4A2
53852,IFNA10,IFNAR1,NLGN2
53853,IFNA10,IFNAR1,EBI3
53854,IFNA10,IFNAR1,FGF23
53855,IFNA10,IFNAR1,IL17A
53856,IFNA10,IFNAR1,F10
53857,IFNA10,IFNAR1,ADAM15
53858,IFNA10,IFNAR1,PTHLH
53859,IFNA10,IFNAR1,WNT1
53860,IFNA10,IFNAR1,IL12A
53861,IFNA10,IFNAR1,CEACAM5
53862,IFNA10,IFNAR1,CCL11
53863,IFNA10,IFNAR1,FGF19
53864,IFNA10,IFNAR1,RSPO2
53865,IFNA10,IFNAR1,EDA
53866,IFNA10,IFNAR1,KNG1
53867,IFNA10,IFNAR1,GPI
53868,IFNA10,IFNAR1,COL2A1
53869,IFNA10,IFNAR1,C4A
53870,IFNA10,IFNAR1,RPS27A
53871,IFNA10,IFNAR1,TCN2
53872,IFNA10,IFNAR1,LTBP3
53873,IFNA10,IFNAR1,GZMB
53874,IFNA10,IFNAR1,GNB3
53875,IFNA10,IFNAR1,INHA
53876,IFNA10,IFNAR1,COL18A1
53877,IFNA10,IFNAR1,IGFBP4
53878,IFNA10,IFNAR1,NGF
53879,IFNA10,IFNAR1,LRPAP1
53880,IFNA10,IFNAR1,TNF
53881,IFNA10,IFNAR1,RSPO1
53882,IFNA10,IFNAR1,HLA-A
53883,IFNA10,IFNAR1,SLIT1
53884,IFNA10,IFNAR1,PTN
53885,IFNA10,IFNAR1,CLEC3A
53886,IFNA10,IFNAR1,SEMA6D
53887,IFNA10,IFNAR1,CXCL12
53888,IFNA10,IFNAR1,SST
53889,IFNA10,IFNAR1,XCL1
53890,IFNA10,IFNAR1,BCAN
53891,IFNA10,IFNAR1,NCAN
53892,IFNA10,IFNAR1,IFNB1
53893,IFNA10,IFNAR1,GAST
53894,IFNA10,IFNAR1,LTB
53895,IFNA10,IFNAR1,FLT3LG
53896,IFNA10,IFNAR1,HLA-G
53897,IFNA10,IFNAR1,CLCF1
53898,IFNA10,IFNAR1,IGF1
53899,IFNA10,IFNAR1,MATN1
53900,IFNA10,IFNAR1,SFTPD
53901,IFNA10,IFNAR1,VCAM1
53902,IFNA10,IFNAR1,HLA-C
53903,IFNA10,IFNAR1,CHAD
53904,IFNA10,IFNAR1,INSL3
53905,IFNA10,IFNAR1,EDN1
53906,IFNA10,IFNAR1,DKK1
53907,IFNA10,IFNAR1,TGFB2
53908,IFNA10,IFNAR1,CAMP
53909,IFNA10,IFNAR1,UTS2B
53910,IFNA10,IFNAR1,IRAK4
53911,IFNA10,IFNAR1,ANOS1
53912,IFNA10,IFNAR1,INHBC
53913,IFNA10,IFNAR1,CD34
53914,IFNA10,IFNAR1,CALCA
53915,IFNA10,IFNAR1,GDF10
53916,IFNA10,IFNAR1,LIPH
53917,IFNA10,IFNAR1,CXCL16
53918,IFNA10,IFNAR1,IL15
53919,IFNA10,IFNAR1,IL21
53920,IFNA10,IFNAR1,COL3A1
53921,IFNA10,IFNAR1,NTN3
53922,IFNA10,IFNAR1,PVR
53923,IFNA10,IFNAR1,HRG
53924,IFNA10,IFNAR1,TPH1
53925,IFNA10,IFNAR1,KITLG
53926,IFNA10,IFNAR1,CX3CL1
53927,IFNA10,IFNAR1,PDCD1LG2
53928,IFNA10,IFNAR1,ADM2
53929,IFNA10,IFNAR1,IL1B
53930,IFNA10,IFNAR1,MADCAM1
53931,IFNA10,IFNAR1,WNT11
53932,IFNA10,IFNAR1,CCL15
53933,IFNA10,IFNAR1,TNC
53934,IFNA10,IFNAR1,RELN
53935,IFNA10,IFNAR1,EFNA1
53936,IFNA10,IFNAR1,C1QTNF5
53937,IFNA10,IFNAR1,IL3
53938,IFNA10,IFNAR1,FGF12
53939,IFNA10,IFNAR1,CD40LG
53940,IFNA10,IFNAR1,HSPG2
53941,IFNA10,IFNAR1,TGM2
53942,IFNA10,IFNAR1,CCL18
53943,IFNA10,IFNAR1,KRTAP4-12
53944,IFNA10,IFNAR1,ADAM10
53945,IFNA10,IFNAR1,EFNA5
53946,IFNA10,IFNAR1,EFEMP2
53947,IFNA10,IFNAR1,IFNL1
53948,IFNA10,IFNAR1,PRSS23
53949,IFNA10,IFNAR1,CXCL13
53950,IFNA10,IFNAR1,APP
53951,IFNA10,IFNAR1,CCL21
53952,IFNA10,IFNAR1,F2
53953,IFNA10,IFNAR1,ICAM2
53954,IFNA10,IFNAR1,WNT3A
53955,IFNA10,IFNAR1,LPL
53956,IFNA10,IFNAR1,LAMB3
53957,IFNA10,IFNAR1,LY86
53958,IFNA10,IFNAR1,PF4
53959,IFNA10,IFNAR1,CD99
53960,IFNA10,IFNAR1,SEMA5A
53961,IFNA10,IFNAR1,SHBG
53962,IFNA10,IFNAR1,VEGFA
53963,IFNA10,IFNAR1,CEACAM6
53964,IFNA10,IFNAR1,CCL20
53965,IFNA10,IFNAR1,PPY
53966,IFNA10,IFNAR1,PENK
53967,IFNA10,IFNAR1,CRH
53968,IFNA10,IFNAR1,EDN3
53969,IFNA10,IFNAR1,NPB
53970,IFNA10,IFNAR1,FGF20
53971,IFNA10,IFNAR1,PDGFB
53972,IFNA10,IFNAR1,IL19
53973,IFNA10,IFNAR1,TAC1
53974,IFNA10,IFNAR1,OLFM2
53975,IFNA10,IFNAR1,NUCB2
53976,IFNA10,IFNAR1,NMS
53977,IFNA10,IFNAR1,HGF
53978,IFNA10,IFNAR1,FGF11
53979,IFNA10,IFNAR1,PTH2
53980,IFNA10,IFNAR1,B2M
53981,IFNA10,IFNAR1,SFRP1
53982,IFNA10,IFNAR1,HP
53983,IFNA10,IFNAR1,HCRT
53984,IFNA10,IFNAR1,CFC1
